"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"SL","2017-04-25","89.5","0.9485","6.4178","Clayton Kershaw",543063,477132,"field_out","hit_into_play",,,,,"8","Brandon Crawford lines out to left fielder Cody Bellinger.  ","R","L","L","SF","LAD","X","7","line_drive",2,2,2017,"-0.0641","1.2496","-0.1481","1.9789","null","456488.00","457763.00",2,1,"Bot","55.18","79.19",,,518735,,"170426_023939",,,,,,,"3.7854","1.5658","329","96.5","22.1740","89.1000","2383","6.0350",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.4656","0.333","0.443","0.00",1,0,0
"SL","2017-04-25","90.5","0.9828","6.4181","Clayton Kershaw",543063,477132,"null","swinging_strike",,,,,"7","null","R","L","L","SF","LAD","S","null","null",2,1,2017,"0.3718","1.1592","-0.8125","1.7761","null","456488.00","457763.00",2,1,"Bot","null","null",,,518735,,"170426_023905",,,,,,,"3.7854","1.5658","null","null","null","89.9780","2363","5.8170",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.6838","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.6","0.8554","6.3896","Clayton Kershaw",543063,477132,"null","ball",,,,,"11","null","R","L","L","SF","LAD","B","null","null",1,1,2017,"0.0489","1.9834","-0.9678","4.1953","null","456488.00","457763.00",2,1,"Bot","null","null",,,518735,,"170426_023837",,,,,,,"3.1643","1.3648","null","null","null","93.8910","2183","6.5900",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"53.9109","0.000","0.000","null","null","null","null"
"SL","2017-04-25","90.2","1.0028","6.4016","Clayton Kershaw",543063,477132,"null","blocked_ball",,,,,"13","null","R","L","L","SF","LAD","B","null","null",0,1,2017,"0.1534","1.2198","-1.1068","-0.3932","null","456488.00","457763.00",2,1,"Bot","null","null",,,518735,,"170426_023755",,,,,,,"3.7854","1.5658","null","null","null","89.4220","2466","6.1180",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.3835","0.000","0.000","null","null","null","null"
"SL","2017-04-25","90.5","1.0170","6.3921","Clayton Kershaw",543063,477132,"null","called_strike",,,,,"9","null","R","L","L","SF","LAD","S","null","null",0,0,2017,"0.1100","1.4838","0.4207","1.8210","null","456488.00","457763.00",2,1,"Bot","null","null",,,518735,,"170426_023729",,,,,,,"3.2008","1.3648","null","null","null","89.5150","2350","6.0140",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.4874","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.6","0.8106","6.3085","Clayton Kershaw",457763,477132,"walk","ball",,,,,"14","Buster Posey walks.  ","R","R","L","SF","LAD","B","null","null",3,2,2017,"-0.2010","2.2504","1.2097","1.1217","null","456488.00","null",2,1,"Bot","null","null",,,518735,,"170426_023643",,,,,,,"3.2556","1.5658","null","null","null","92.9660","2200","6.1860",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.3148","0.000","0.000","0.70",1,0,0
"SL","2017-04-25","89.2","1.0050","6.2754","Clayton Kershaw",457763,477132,"null","foul",,,,,"14","null","R","R","L","SF","LAD","S","null","null",3,2,2017,"0.1740","0.7985","0.2067","1.2248","null","456488.00","null",2,1,"Bot","null","null",,,518735,,"170426_023607",,,,,,,"3.7854","1.5658","null","null","null","89.1690","2399","6.1020",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.3993","0.000","0.000","null","null","null","null"
"SL","2017-04-25","90.4","0.9014","6.4363","Clayton Kershaw",457763,477132,"null","foul",,,,,"8","null","R","R","L","SF","LAD","S","null","null",3,1,2017,"0.1841","1.6441","0.2597","2.0150","null","456488.00","null",2,1,"Bot","null","null",,,518735,,"170426_023535",,,,,,,"3.7854","1.5658","null","null","null","89.5540","2353","5.9530",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.5477","0.000","0.000","null","null","null","null"
"FF","2017-04-25","92.7","0.8286","6.3961","Clayton Kershaw",457763,477132,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",2,1,2017,"-0.1438","2.0376","1.3911","3.4301","null","456488.00","null",2,1,"Bot","null","null",,,518735,,"170426_023506",,,,,,,"3.3835","1.4927","null","null","null","92.4580","2301","6.2720",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.2294","0.000","0.000","null","null","null","null"
"SL","2017-04-25","88.4","1.0175","6.5054","Clayton Kershaw",457763,477132,"null","blocked_ball",,,,,"13","null","R","R","L","SF","LAD","B","null","null",1,1,2017,"-0.0791","1.0711","-0.4453","0.5223","null","456488.00","null",2,1,"Bot","null","null",,,518735,,"170426_023438",,,,,,,"3.7852","1.5657","null","null","null","87.4170","2563","5.9940",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.5074","0.000","0.000","null","null","null","null"
"SL","2017-04-25","89.8","0.7883","6.4202","Clayton Kershaw",457763,477132,"null","foul",,,,,"4","null","R","R","L","SF","LAD","S","null","null",1,0,2017,"0.2345","1.0396","-0.5907","2.9268","null","null","456488.00",2,1,"Bot","null","null",,,518735,,"170426_023056",,,,,,,"3.7852","1.5657","null","null","null","89.4040","2464","5.9470",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.5536","0.000","0.000","null","null","null","null"
"FF","2017-04-25","94.1","0.8803","6.3471","Clayton Kershaw",457763,477132,"null","ball",,,,,"9","null","R","R","L","SF","LAD","B","null","null",0,0,2017,"-0.3059","2.1017","0.7377","1.4824","null","null","456488.00",2,1,"Bot","null","null",,,518735,,"170426_023028",,,,,,,"3.3286","1.5657","null","null","null","93.9450","2432","6.5040",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"53.9975","0.000","0.000","null","null","null","null"
"CU","2017-04-25","73.1","0.5583","6.5819","Clayton Kershaw",456488,477132,"force_out","hit_into_play",,,,,"8","Eduardo Nunez grounds into a force out, third baseman Justin Turner to second baseman Chris Taylor.   Christian Arroyo out at 2nd.    Eduardo Nunez to 1st.  ","R","R","L","SF","LAD","X","5","ground_ball",0,2,2017,"-0.1384","-0.9783","-0.1909","1.6794","null","null","624414.00",1,1,"Bot","97.92","165.01",,,518735,,"170426_022942",,,,,,,"3.7453","1.5357","7","76.5","-44.6210","71.9520","2509","5.5000",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"55.0011","0.063","0.061","0.00",1,0,0
"SL","2017-04-25","90.5","0.9442","6.4997","Clayton Kershaw",456488,477132,"null","foul",,,,,"8","null","R","R","L","SF","LAD","S","null","null",0,2,2017,"0.2210","1.3416","0.0759","1.7090","null","null","624414.00",1,1,"Bot","null","null",,,518735,,"170426_022906",,,,,,,"3.7453","1.5357","null","null","null","90.1370","2437","6.1160",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.3847","0.000","0.000","null","null","null","null"
"SL","2017-04-25","90.6","0.9499","6.4424","Clayton Kershaw",456488,477132,"null","called_strike",,,,,"9","null","R","R","L","SF","LAD","S","null","null",0,1,2017,"0.2524","1.6222","0.3989","1.8063","null","null","624414.00",1,1,"Bot","null","null",,,518735,,"170426_022838",,,,,,,"3.2886","1.5357","null","null","null","90.5190","2369","6.1540",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.3472","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.2","0.9526","6.4208","Clayton Kershaw",456488,477132,"null","called_strike",,,,,"1","null","R","R","L","SF","LAD","S","null","null",0,0,2017,"-0.1478","2.2411","-0.5643","2.9768","null","null","624414.00",1,1,"Bot","null","null",,,518735,,"170426_022814",,,,,,,"3.5261","1.7184","null","null","null","92.1390","2352","6.1100",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.3905","0.000","0.000","null","null","null","null"
"FF","2017-04-25","93.1","1.3398","6.4090","Clayton Kershaw",624414,477132,"single","hit_into_play_no_out",,,,,"5","Christian Arroyo singles on a ground ball to left fielder Cody Bellinger.  ","R","R","L","SF","LAD","X","null","ground_ball",0,0,2017,"-0.3747","1.9535","-0.2258","2.8510","null","null","null",1,1,"Bot","77.11","120.26",,,518735,,"170426_022717",,,,,,,"3.7852","1.5657","104","85.7","6.3290","92.8260","2421","6.3210",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.1805","0.456","0.429","0.90",1,1,0
"CU","2017-04-25","72.7","0.9292","6.6003","Clayton Kershaw",452254,477132,"field_out","hit_into_play",,,,,"8","Hunter Pence grounds out, pitcher Clayton Kershaw to first baseman Adrian Gonzalez.  ","R","R","L","SF","LAD","X","1","ground_ball",0,1,2017,"0.3955","-1.2755","-0.2589","1.6767","null","null","null",0,1,"Bot","125.87","198.62",,,518735,,"170426_022627",,,,,,,"3.9231","1.6276","13","91.1","-9.4150","71.1560","2544","5.4930",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"55.0079","0.194","0.182","0.00",1,0,0
"FF","2017-04-25","92.5","1.3439","6.4523","Clayton Kershaw",452254,477132,"null","foul",,,,,"5","null","R","R","L","SF","LAD","S","null","null",0,0,2017,"-0.3568","2.1392","0.2443","2.5955","null","null","null",0,1,"Bot","null","null",,,518735,,"170426_022608",,,,,,,"3.9231","1.6276","null","null","null","91.5330","2317","5.9900",490395,477132,518735,408236,621035,457759,608369,641355,571771,624577,"54.5112","0.000","0.000","null","null","null","null"
"SL","2017-04-19","87.9","0.9912","6.4871","Clayton Kershaw",542436,477132,"strikeout","swinging_strike",,,,,"7","Cristhian Adames strikes out swinging.  ","R","R","L","LAD","COL","S","null","null",2,2,2017,"0.4877","0.9733","-0.8043","1.7425","null","null","null",2,7,"Top","null","null",,,518735,,"170420_041806",,,,,,,"3.4797","1.6732","null","null","null","87.0650","2523","5.6920",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.8089","0.000","0.000","0.00",1,0,0
"FF","2017-04-19","92.4","1.0390","6.2908","Clayton Kershaw",542436,477132,"null","foul",,,,,"4","null","R","R","L","LAD","COL","S","null","null",2,1,2017,"0.0179","2.2353","-0.6697","2.3377","null","null","null",2,7,"Top","null","null",,,518735,,"170420_041738",,,,,,,"3.3422","1.5761","null","null","null","91.6070","2322","6.2400",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.2609","0.000","0.000","null","null","null","null"
"CU","2017-04-19","71.8","0.5222","6.5628","Clayton Kershaw",542436,477132,"null","ball",,,,,"11","null","R","R","L","LAD","COL","B","null","null",1,1,2017,"0.0436","-1.3652","-0.0582","4.2007","null","null","null",2,7,"Top","null","null",,,518735,,"170420_041719",,,,,,,"3.4069","1.5680","null","null","null","70.1050","2274","5.5410",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.9605","0.000","0.000","null","null","null","null"
"FF","2017-04-19","93.2","0.9761","6.3646","Clayton Kershaw",542436,477132,"null","ball",,,,,"13","null","R","R","L","LAD","COL","B","null","null",0,1,2017,"0.3969","2.2139","-1.5126","2.4258","null","null","null",2,7,"Top","null","null",,,518735,,"170420_041659",,,,,,,"3.3503","1.6408","null","null","null","92.4610","2336","6.2880",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.2128","0.000","0.000","null","null","null","null"
"SL","2017-04-19","89.4","0.9765","6.4879","Clayton Kershaw",542436,477132,"null","foul",,,,,"4","null","R","R","L","LAD","COL","S","null","null",0,0,2017,"0.5639","1.3249","-0.3630","2.5114","null","null","null",2,7,"Top","null","null",,,518735,,"170420_041629",,,,,,,"3.4069","1.6166","null","null","null","88.6830","2455","5.7340",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.7673","0.000","0.000","null","null","null","null"
"CU","2017-04-19","73.8","0.5203","6.5853","Clayton Kershaw",572863,477132,"strikeout","swinging_strike",,,,,"14","Dustin Garneau strikes out swinging.  ","R","R","L","LAD","COL","S","null","null",1,2,2017,"-0.0012","-1.1911","1.1913","1.9933","null","null","null",1,7,"Top","null","null",,,518735,,"170420_041537",,,,,,,"3.3260","1.5680","null","null","null","72.3740","2425","5.5980",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.9030","0.000","0.000","0.00",1,0,0
"FF","2017-04-19","93.5","1.0490","6.2493","Clayton Kershaw",572863,477132,"null","ball",,,,,"14","null","R","R","L","LAD","COL","B","null","null",0,2,2017,"-0.3076","1.8799","1.3334","1.0592","null","null","null",1,7,"Top","null","null",,,518735,,"170420_041519",,,,,,,"3.3710","1.5350","null","null","null","93.2010","2388","6.3310",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.1699","0.000","0.000","null","null","null","null"
"SL","2017-04-19","90.7","1.0622","6.4297","Clayton Kershaw",572863,477132,"null","foul",,,,,"13","null","R","R","L","LAD","COL","S","null","null",0,1,2017,"0.0751","1.3535","-0.4610","1.2874","null","null","null",1,7,"Top","null","null",,,518735,,"170420_041454",,,,,,,"3.2290","1.6328","null","null","null","89.6980","2416","5.9010",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.6001","0.000","0.000","null","null","null","null"
"SL","2017-04-19","89.3","0.9166","6.5638","Clayton Kershaw",572863,477132,"null","swinging_strike",,,,,"7","null","R","R","L","LAD","COL","S","null","null",0,0,2017,"0.1647","1.3769","-0.4881","2.0036","null","null","null",1,7,"Top","null","null",,,518735,,"170420_041420",,,,,,,"3.2775","1.6166","null","null","null","88.2670","2437","5.8230",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.6785","0.000","0.000","null","null","null","null"
"CU","2017-04-19","73.6","0.5224","6.5779","Clayton Kershaw",596115,477132,"strikeout","swinging_strike",,,,,"14","Trevor Story strikes out swinging.  ","R","R","L","LAD","COL","S","null","null",1,2,2017,"-0.2678","-1.0849","0.3924","1.3656","null","null","null",0,7,"Top","null","null",,,518735,,"170420_041335",,,,,,,"3.3261","1.5987","null","null","null","72.2360","2325","5.5020",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.9987","0.000","0.000","0.00",1,0,0
"SL","2017-04-19","86.4","0.9838","6.4392","Clayton Kershaw",596115,477132,"null","ball",,,,,"13","null","R","R","L","LAD","COL","B","null","null",0,2,2017,"0.8689","0.5962","-2.3340","0.3146","null","null","null",0,7,"Top","null","null",,,518735,,"170420_041305",,,,,,,"3.5040","1.6392","null","null","null","85.2770","null","5.7790",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.7217","0.000","0.000","null","null","null","null"
"SL","2017-04-19","85.7","1.0971","6.4466","Clayton Kershaw",596115,477132,"null","swinging_strike",,,,,"13","null","R","R","L","LAD","COL","S","null","null",0,1,2017,"0.5612","0.7560","-0.8936","1.0541","null","null","null",0,7,"Top","null","null",,,518735,,"170420_041242",,,,,,,"3.3094","1.5980","null","null","null","84.4370","2444","5.6050",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.8965","0.000","0.000","null","null","null","null"
"SL","2017-04-19","90.1","1.0260","6.4827","Clayton Kershaw",596115,477132,"null","foul",,,,,"2","null","R","R","L","LAD","COL","S","null","null",0,0,2017,"0.0398","1.9616","0.0213","3.0173","null","null","null",0,7,"Top","null","null",,,518735,,"170420_041147",,,,,,,"3.3418","1.5495","null","null","null","88.9640","2457","5.8220",490315,477132,518735,408236,621035,571771,608369,475100,592626,624577,"54.6796","0.000","0.000","null","null","null","null"
"SL","2017-04-19","89.4","0.9746","6.4761","Clayton Kershaw",467827,477132,"field_out","hit_into_play",,,,,"5","Gerardo Parra grounds out to first baseman Adrian Gonzalez.  ","R","L","L","LAD","COL","X","3","ground_ball",0,1,2017,"-0.1476","1.1808","0.1246","2.2202","null","null","506924.00",2,6,"Top","141.80","172.82",,,518735,,"170420_035858",,,,,,,"3.2902","1.5865","7","62.2","-28.0720","88.9970","2443","6.0190",490315,477132,518735,408236,621035,571771,608369,475100,518649,624577,"54.4819","0.051","0.049","0.00",1,0,0
"CU","2017-04-19","74.0","0.4493","6.5902","Clayton Kershaw",467827,477132,"null","swinging_strike_blocked",,,,,"13","null","R","L","L","LAD","COL","S","null","null",0,0,2017,"-0.1582","-0.9027","-0.1865","-0.6124","null","null","506924.00",2,6,"Top","null","null",,,518735,,"170420_035823",,,,,,,"3.3145","1.6027","null","null","null","72.9040","2519","6.0290",490315,477132,518735,408236,621035,571771,608369,475100,518649,624577,"54.4717","0.000","0.000","null","null","null","null"
"FF","2017-04-19","93.8","0.8516","6.3323","Clayton Kershaw",448602,477132,"strikeout","called_strike",,,,,"8","Mark Reynolds called out on strikes.  ","R","R","L","LAD","COL","S","null","null",3,2,2017,"0.0087","2.0164","-0.1561","1.4843","null","null","506924.00",1,6,"Top","null","null",,,518735,,"170420_035733",,,,,,,"3.2280","1.5411","null","null","null","93.8640","2356","6.5580",490315,477132,518735,408236,621035,571771,608369,475100,518649,624577,"53.9428","0.000","0.000","0.00",1,0,0
"CU","2017-04-19","73.8","0.4556","6.5639","Clayton Kershaw",448602,477132,"null","blocked_ball",,,,,"14","null","R","R","L","LAD","COL","B","null","null",2,2,2017,"-0.6185","-0.9676","0.8256","-0.1633","null","null","506924.00",1,6,"Top","null","null",,,518735,,"170420_035700",,,,,,,"3.1390","1.5007","null","null","null","72.2710","2429","5.5520",490315,477132,518735,408236,621035,571771,608369,475100,518649,624577,"54.9491","0.000","0.000","null","null","null","null"
"SL","2017-04-19","90.1","0.8799","6.3969","Clayton Kershaw",448602,477132,"null","ball",,,,,"14","null","R","R","L","LAD","COL","B","null","null",1,2,2017,"0.0614","1.1996","0.4152","0.9839","null","null","506924.00",1,6,"Top","null","null",,,518735,,"170420_035634",,,,,,,"3.4670","1.5890","null","null","null","89.1480","2551","5.9720",490315,477132,518735,408236,621035,571771,608369,475100,518649,624577,"54.5293","0.000","0.000","null","null","null","null"
"CU","2017-04-19","75.0","0.4057","6.6926","Clayton Kershaw",448602,477132,"null","blocked_ball",,,,,"14","null","R","R","L","LAD","COL","B","null","null",0,2,2017,"-0.5867","-1.1133","0.8612","-1.6747","null","null","506924.00",1,6,"Top","null","null",,,518735,,"170420_035556",,,,,,,"3.5191","1.6706","null","null","null","73.2770","2603","5.5460",490315,477132,518735,408236,621035,571771,608369,475100,518649,624577,"54.9548","0.000","0.000","null","null","null","null"
"SL","2017-04-19","89.6","0.7449","6.5974","Clayton Kershaw",448602,477132,"null","foul",,,,,"8","null","R","R","L","LAD","COL","S","null","null",0,1,2017,"-0.0302","1.6085","-0.2317","1.8556","null","null","506924.00",1,6,"Top","null","null",,,518735,,"170420_035519",,,,,,,"3.2926","1.5654","null","null","null","89.1510","2415","6.1810",490315,477132,518735,408236,621035,571771,608369,475100,518649,624577,"54.3198","0.000","0.000","null","null","null","null"
